identifier,timestamp,actor,origin,action,elements
-8629497449791469011,2021-02-23 17:05:13.397,guest@lamisplus.org,197.253.44.82,getAllOrganizationUnit,
-5265354466363490172,2021-02-23 17:05:13.565,guest@lamisplus.org,197.253.44.82,getAllOrganizationUnitLevel,
-3571194490127366612,2021-02-23 17:05:31.134,guest@lamisplus.org,197.253.44.82,getAllStandardCodesetSource,
2624052855595290168,2021-02-25 09:03:55.814,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:pie, 
1173690794158015004,2021-02-25 09:04:10.102,guest@lamisplus.org,0:0:0:0:0:0:0:1,getEncounterByFormCodeAndDateEncounter,arg1 java.lang.String:87cb9bc7-ea0d-4c83-a70d-b57a5fb7769e, arg2$java.util.Optional$value java.lang.String:{dateStart}, arg3$java.util.Optional$value java.lang.String:{dateEnd}, 
735725641011381671,2021-02-25 09:04:13.601,guest@lamisplus.org,0:0:0:0:0:0:0:1,getEncounterByFormCodeAndDateEncounter,arg1 java.lang.String:87cb9bc7-ea0d-4c83-a70d-b57a5fb7769e, arg2$java.util.Optional$value java.lang.String:{dateStart}, arg3$java.util.Optional$value java.lang.String:{dateEnd}, 
2045172236137482818,2021-02-25 09:04:20.449,guest@lamisplus.org,0:0:0:0:0:0:0:1,getEncounterByFormCodeAndDateEncounter,arg1 java.lang.String:bdf039fb-06e8-4aec-bb28-20c09eb3651d, arg2$java.util.Optional$value java.lang.String:{dateStart}, arg3$java.util.Optional$value java.lang.String:{dateEnd}, 
5023957303818076489,2021-02-23 17:05:31.432,guest@lamisplus.org,197.253.44.82,getAccount,arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$password java.lang.String:, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$username java.lang.String:guest@lamisplus.org, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$authorities$java.util.Collections$UnmodifiableSet{arg0}$org.springframework.security.core.authority.SimpleGrantedAuthority$role java.lang.String:Super Admin, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$accountNonExpired java.lang.Boolean:true, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$credentials java.lang.String:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJndWVzdEBsYW1pc3BsdXMub3JnIiwiYXV0aCI6IlN1cGVyIEFkbWluIiwibmFtZSI6IkVtbWEgSXNvYm9rbyIsImV4cCI6MTYxNDEyOTk1OX0.ayk-Ox_KB0ZOVZMzbkIewrdGtEexHq3Kn9qWDNmux2hnn4oBTOuYYFkGnuuRkq5V4wu_9v75-GfCw4Na2zcKeg, 
2445472989075490204,2021-02-23 17:05:32.254,guest@lamisplus.org,197.253.44.82,getAllOrganizationUnitLevel,
723227379746098241,2021-02-23 17:05:32.432,guest@lamisplus.org,197.253.44.82,getAllOrganizationUnit,
-4238554046465882856,2021-02-24 10:18:36.666,anonymous,0:0:0:0:0:0:0:1,authorize,arg1$org.lamisplus.modules.base.controller.vm.LoginVM$username java.lang.String:guest@lamisplsu.org, arg1$org.lamisplus.modules.base.controller.vm.LoginVM$password java.lang.String:12345, arg1$org.lamisplus.modules.base.controller.vm.LoginVM$rememberMe java.lang.Boolean:true, 
-4356795102468946404,2021-02-24 10:19:51.985,anonymous,0:0:0:0:0:0:0:1,authorize,arg1$org.lamisplus.modules.base.controller.vm.LoginVM$username java.lang.String:guest@lamisplsu.org, arg1$org.lamisplus.modules.base.controller.vm.LoginVM$password java.lang.String:12345, arg1$org.lamisplus.modules.base.controller.vm.LoginVM$rememberMe java.lang.Boolean:true, 
2595182704612163603,2021-02-24 10:30:40.115,anonymous,0:0:0:0:0:0:0:1,authorize,arg1$org.lamisplus.modules.base.controller.vm.LoginVM$username java.lang.String:guest@lamisplsu.org, arg1$org.lamisplus.modules.base.controller.vm.LoginVM$password java.lang.String:12345, arg1$org.lamisplus.modules.base.controller.vm.LoginVM$rememberMe java.lang.Boolean:true, 
7366436491689282596,2021-02-24 10:34:41.792,anonymous,0:0:0:0:0:0:0:1,authorize,arg1$org.lamisplus.modules.base.controller.vm.LoginVM$username java.lang.String:guest@lamisplus.org, arg1$org.lamisplus.modules.base.controller.vm.LoginVM$password java.lang.String:12345, arg1$org.lamisplus.modules.base.controller.vm.LoginVM$rememberMe java.lang.Boolean:true, 
-7631114520824689724,2021-02-24 10:38:57.702,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllApplicationCodesets,
5752878862509884013,2021-02-24 10:39:29.026,guest@lamisplus.org,0:0:0:0:0:0:0:1,getApplicationCodeByCodeSetGroup,arg1 java.lang.String:MARITAL_STATUS, 
-6212130707700563365,2021-02-24 11:04:05.543,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllLabTests,
-2973624208695996806,2021-02-24 11:04:22.518,guest@lamisplus.org,0:0:0:0:0:0:0:1,getLabTest,arg1 java.lang.Long:9, 
4100042303464294313,2021-02-24 13:06:57.56,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllPatients,
3957291497326201075,2021-02-24 13:36:08.255,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllPrograms,
-9103380912380620805,2021-02-24 13:36:47.335,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllStandardCodesetSource,
-771913261316028777,2021-02-24 13:37:01.539,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllStandardCodeset,
6172414999813440239,2021-02-24 15:33:49.868,anonymous,0:0:0:0:0:0:0:1,authorize,arg1$org.lamisplus.modules.base.controller.vm.LoginVM$username java.lang.String:guest@lamisplus.org, arg1$org.lamisplus.modules.base.controller.vm.LoginVM$password java.lang.String:12345, arg1$org.lamisplus.modules.base.controller.vm.LoginVM$rememberMe java.lang.Boolean:true, 
-2623262424762923766,2021-02-24 15:34:16.378,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllOrganizationUnitLevel,
6001379017027502708,2021-02-24 15:36:16.598,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllOrganizationUnitLevel,
2585352390913574433,2021-02-24 15:40:12.707,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllOrganizationUnitLevel,
-1757118104087541887,2021-02-24 15:50:05.534,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllOrganizationUnitLevel,
3278675910207161306,2021-02-24 15:55:43.895,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllOrganizationUnitLevel,
6163717723961050477,2021-02-24 16:03:43.094,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllStandardCodesetSource,
8498120946124541305,2021-02-24 20:08:28.567,anonymous,0:0:0:0:0:0:0:1,authorize,arg1$org.lamisplus.modules.base.controller.vm.LoginVM$username java.lang.String:guest@lamisplus.org, arg1$org.lamisplus.modules.base.controller.vm.LoginVM$password java.lang.String:12345, 
3294767104399132283,2021-02-24 20:08:29.514,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllStandardCodesetSource,
-997270534511243357,2021-02-24 20:08:29.667,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAccount,arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$password java.lang.String:, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$username java.lang.String:guest@lamisplus.org, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$authorities$java.util.Collections$UnmodifiableSet{arg0}$org.springframework.security.core.authority.SimpleGrantedAuthority$role java.lang.String:Super Admin, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$accountNonExpired java.lang.Boolean:true, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$credentials java.lang.String:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJndWVzdEBsYW1pc3BsdXMub3JnIiwiYXV0aCI6IlN1cGVyIEFkbWluIiwibmFtZSI6IkVtbWEgSXNvYm9rbyIsImV4cCI6MTYxNDIyOTcwOX0.mXfOhZHyx8r8PLFARtD8QXkZxkK3Swqae2lHpZZwE1Y3fPUeL6H8gNn-BZFuiQ0iGteKwy4bWG4hpzpGzJcJMQ, 
4415122776156556038,2021-02-24 20:08:29.742,guest@lamisplus.org,0:0:0:0:0:0:0:1,getTotalCount,
-764246411884019523,2021-02-24 20:08:29.795,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:pie, 
8379317182169108307,2021-02-24 20:08:29.947,guest@lamisplus.org,0:0:0:0:0:0:0:1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:birthRate, 
3597288978934546779,2021-02-24 20:08:30.001,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:column, 
3362179187226724549,2021-02-24 20:08:30.055,guest@lamisplus.org,0:0:0:0:0:0:0:1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:deathRate, 
2740390819572042931,2021-02-24 20:08:30.11,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:pie, 
-851039468986284660,2021-02-25 09:04:17.356,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:pie, 
-8116982067386495584,2021-02-24 20:08:30.172,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAccount,arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$password java.lang.String:, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$username java.lang.String:guest@lamisplus.org, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$authorities$java.util.Collections$UnmodifiableSet{arg0}$org.springframework.security.core.authority.SimpleGrantedAuthority$role java.lang.String:Super Admin, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$accountNonExpired java.lang.Boolean:true, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$credentials java.lang.String:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJndWVzdEBsYW1pc3BsdXMub3JnIiwiYXV0aCI6IlN1cGVyIEFkbWluIiwibmFtZSI6IkVtbWEgSXNvYm9rbyIsImV4cCI6MTYxNDIyOTcwOX0.mXfOhZHyx8r8PLFARtD8QXkZxkK3Swqae2lHpZZwE1Y3fPUeL6H8gNn-BZFuiQ0iGteKwy4bWG4hpzpGzJcJMQ, 
-1569604194965828650,2021-02-24 20:11:37.339,anonymous,127.0.0.1,authorize,arg1$org.lamisplus.modules.base.controller.vm.LoginVM$username java.lang.String:guest@lamisplus.org, arg1$org.lamisplus.modules.base.controller.vm.LoginVM$password java.lang.String:12345, 
7646143932655617002,2021-02-24 20:11:37.763,guest@lamisplus.org,127.0.0.1,getAccount,arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$password java.lang.String:, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$username java.lang.String:guest@lamisplus.org, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$authorities$java.util.Collections$UnmodifiableSet{arg0}$org.springframework.security.core.authority.SimpleGrantedAuthority$role java.lang.String:Super Admin, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$accountNonExpired java.lang.Boolean:true, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$credentials java.lang.String:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJndWVzdEBsYW1pc3BsdXMub3JnIiwiYXV0aCI6IlN1cGVyIEFkbWluIiwibmFtZSI6IkVtbWEgSXNvYm9rbyIsImV4cCI6MTYxNDIyOTg5N30.uIIUITRJgmBMLUsfM0OrElvgv24xqjuh1G5ylO0YvIru0BPBN5TVA8FuiNEx3laatlvHNUS70zwZUo_poXAkqw, 
-4841172373694953926,2021-02-24 20:11:37.94,guest@lamisplus.org,127.0.0.1,getAllStandardCodesetSource,
2682063282819515730,2021-02-24 20:11:37.995,guest@lamisplus.org,127.0.0.1,getAccount,arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$password java.lang.String:, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$username java.lang.String:guest@lamisplus.org, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$authorities$java.util.Collections$UnmodifiableSet{arg0}$org.springframework.security.core.authority.SimpleGrantedAuthority$role java.lang.String:Super Admin, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$accountNonExpired java.lang.Boolean:true, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$credentials java.lang.String:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJndWVzdEBsYW1pc3BsdXMub3JnIiwiYXV0aCI6IlN1cGVyIEFkbWluIiwibmFtZSI6IkVtbWEgSXNvYm9rbyIsImV4cCI6MTYxNDIyOTg5N30.uIIUITRJgmBMLUsfM0OrElvgv24xqjuh1G5ylO0YvIru0BPBN5TVA8FuiNEx3laatlvHNUS70zwZUo_poXAkqw, 
-2713094450145703673,2021-02-24 20:11:38.233,guest@lamisplus.org,127.0.0.1,generatePieChart,arg1 java.lang.String:pie, 
-8661794531503750181,2021-02-24 20:11:38.324,guest@lamisplus.org,127.0.0.1,generatePieChart,arg1 java.lang.String:pie, 
6544347657522794243,2021-02-24 20:11:38.375,guest@lamisplus.org,127.0.0.1,getTotalCount,
6191436521462515962,2021-02-24 20:11:38.43,guest@lamisplus.org,127.0.0.1,generatePieChart,arg1 java.lang.String:column, 
-8352765523106642558,2021-02-24 20:11:38.497,guest@lamisplus.org,127.0.0.1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:deathRate, 
6610859905010386636,2021-02-24 20:11:38.562,guest@lamisplus.org,127.0.0.1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:birthRate, 
1026661990461949940,2021-02-25 08:49:04.487,anonymous,0:0:0:0:0:0:0:1,authorize,arg1$org.lamisplus.modules.base.controller.vm.LoginVM$username java.lang.String:guest@lamisplus.org, arg1$org.lamisplus.modules.base.controller.vm.LoginVM$password java.lang.String:12345, 
-2506634500449156092,2021-02-25 08:49:05.482,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAccount,arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$password java.lang.String:, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$username java.lang.String:guest@lamisplus.org, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$authorities$java.util.Collections$UnmodifiableSet{arg0}$org.springframework.security.core.authority.SimpleGrantedAuthority$role java.lang.String:Super Admin, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$accountNonExpired java.lang.Boolean:true, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$credentials java.lang.String:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJndWVzdEBsYW1pc3BsdXMub3JnIiwiYXV0aCI6IlN1cGVyIEFkbWluIiwibmFtZSI6IkVtbWEgSXNvYm9rbyIsImV4cCI6MTYxNDI3NTM0NX0.UG5H_8NAyXL7y6kxxFjYrNgZWHsnew7BTobAvH0_IDxwfZH55tsuZ9uJwv0oABrkibrR9YIYn7Geyav2dYwJbg, 
-7174972200900540734,2021-02-25 08:49:05.595,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllStandardCodesetSource,
9175055401568715566,2021-02-25 08:49:05.656,guest@lamisplus.org,0:0:0:0:0:0:0:1,getTotalCount,
1156510062752124279,2021-02-25 08:49:05.815,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:pie, 
7446508057468486203,2021-02-25 08:49:05.873,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:column, 
748249227360030625,2021-02-25 08:49:05.928,guest@lamisplus.org,0:0:0:0:0:0:0:1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:birthRate, 
-5222507272217213702,2021-02-25 08:49:05.973,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:pie, 
-1245335466788763627,2021-02-25 08:49:06.012,guest@lamisplus.org,0:0:0:0:0:0:0:1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:deathRate, 
-554213684390181656,2021-02-25 09:04:17.413,guest@lamisplus.org,0:0:0:0:0:0:0:1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:testOrders, 
-8074124665800342237,2021-02-25 08:49:06.053,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAccount,arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$password java.lang.String:, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$username java.lang.String:guest@lamisplus.org, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$authorities$java.util.Collections$UnmodifiableSet{arg0}$org.springframework.security.core.authority.SimpleGrantedAuthority$role java.lang.String:Super Admin, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$accountNonExpired java.lang.Boolean:true, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$credentials java.lang.String:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJndWVzdEBsYW1pc3BsdXMub3JnIiwiYXV0aCI6IlN1cGVyIEFkbWluIiwibmFtZSI6IkVtbWEgSXNvYm9rbyIsImV4cCI6MTYxNDI3NTM0NX0.UG5H_8NAyXL7y6kxxFjYrNgZWHsnew7BTobAvH0_IDxwfZH55tsuZ9uJwv0oABrkibrR9YIYn7Geyav2dYwJbg, 
-3089713182962925081,2021-02-25 08:49:11.671,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:pie, 
3992408285104653094,2021-02-25 08:49:11.721,guest@lamisplus.org,0:0:0:0:0:0:0:1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:lims, 
-3587850908237411578,2021-02-25 08:49:11.773,guest@lamisplus.org,0:0:0:0:0:0:0:1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:testOrders, 
-1460215477633137570,2021-02-25 08:49:24.906,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllAppointments,
-1699459923463942766,2021-02-25 08:49:26.826,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:pie, 
-7678246796799423636,2021-02-25 08:49:26.943,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:column, 
6127625932246106157,2021-02-25 08:49:27.066,guest@lamisplus.org,0:0:0:0:0:0:0:1,getEncounterByFormCodeAndDateEncounter,arg1 java.lang.String:4ab293ff-6837-41e8-aa85-14f25ce59ef0, arg2$java.util.Optional$value java.lang.String:{dateStart}, arg3$java.util.Optional$value java.lang.String:{dateEnd}, 
7906861027344926704,2021-02-25 08:49:33.941,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:pie, 
1323868683207199303,2021-02-25 08:49:33.995,guest@lamisplus.org,0:0:0:0:0:0:0:1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:testOrders, 
7255090158568426735,2021-02-25 08:49:48.406,guest@lamisplus.org,0:0:0:0:0:0:0:1,getEncounterByFormCodeAndDateEncounter,arg1 java.lang.String:bdf039fb-06e8-4aec-bb28-20c09eb3651d, arg2$java.util.Optional$value java.lang.String:{dateStart}, arg3$java.util.Optional$value java.lang.String:{dateEnd}, 
8777338458223558927,2021-02-25 08:49:50.72,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:pie, 
-1326173589769205121,2021-02-25 08:49:50.806,guest@lamisplus.org,0:0:0:0:0:0:0:1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:testOrders, 
-4204635595902729951,2021-02-25 08:51:05.441,guest@lamisplus.org,0:0:0:0:0:0:0:1,getEncounterByFormCodeAndDateEncounter,arg1 java.lang.String:bdf039fb-06e8-4aec-bb28-20c09eb3651d, arg2$java.util.Optional$value java.lang.String:{dateStart}, arg3$java.util.Optional$value java.lang.String:{dateEnd}, 
8848034191295399414,2021-02-25 09:03:37.364,anonymous,0:0:0:0:0:0:0:1,authorize,arg1$org.lamisplus.modules.base.controller.vm.LoginVM$username java.lang.String:guest@lamisplus.org, arg1$org.lamisplus.modules.base.controller.vm.LoginVM$password java.lang.String:12345, 
4137875158532442243,2021-02-25 09:03:39.455,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllStandardCodesetSource,
5076456655645527950,2021-02-25 09:03:39.528,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAccount,arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$password java.lang.String:, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$username java.lang.String:guest@lamisplus.org, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$authorities$java.util.Collections$UnmodifiableSet{arg0}$org.springframework.security.core.authority.SimpleGrantedAuthority$role java.lang.String:Super Admin, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$accountNonExpired java.lang.Boolean:true, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$credentials java.lang.String:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJndWVzdEBsYW1pc3BsdXMub3JnIiwiYXV0aCI6IlN1cGVyIEFkbWluIiwibmFtZSI6IkVtbWEgSXNvYm9rbyIsImV4cCI6MTYxNDI3NjIxOH0.pLOabETfL1ywNJbOP6_6eA7y9uEZGjcEsrEfp5fjjPzGaPBDJxsUqr1SGM9LY8juEXHa2CbLtHl-lKfsMgDvdg, 
1922644549949541839,2021-02-25 09:03:39.603,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAccount,arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$password java.lang.String:, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$username java.lang.String:guest@lamisplus.org, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$authorities$java.util.Collections$UnmodifiableSet{arg0}$org.springframework.security.core.authority.SimpleGrantedAuthority$role java.lang.String:Super Admin, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$principal$org.springframework.security.core.userdetails.User$accountNonExpired java.lang.Boolean:true, arg1$org.springframework.security.authentication.UsernamePasswordAuthenticationToken$credentials java.lang.String:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJndWVzdEBsYW1pc3BsdXMub3JnIiwiYXV0aCI6IlN1cGVyIEFkbWluIiwibmFtZSI6IkVtbWEgSXNvYm9rbyIsImV4cCI6MTYxNDI3NjIxOH0.pLOabETfL1ywNJbOP6_6eA7y9uEZGjcEsrEfp5fjjPzGaPBDJxsUqr1SGM9LY8juEXHa2CbLtHl-lKfsMgDvdg, 
2917106073026579333,2021-02-25 09:03:39.947,guest@lamisplus.org,0:0:0:0:0:0:0:1,getTotalCount,
2494977415604029903,2021-02-25 09:03:40.097,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:column, 
3321565972795969057,2021-02-25 09:03:40.156,guest@lamisplus.org,0:0:0:0:0:0:0:1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:birthRate, 
-7173578211869177331,2021-02-25 09:03:40.211,guest@lamisplus.org,0:0:0:0:0:0:0:1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:deathRate, 
-1157720535293410885,2021-02-25 09:03:40.26,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:pie, 
-1100399133646172967,2021-02-25 09:03:40.308,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:pie, 
-8072845385381491770,2021-02-25 09:03:45.174,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllPatients,
-291914368783266435,2021-02-25 09:03:55.71,guest@lamisplus.org,0:0:0:0:0:0:0:1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:lims, 
-6959593808768840634,2021-02-25 09:04:24.141,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:pie, 
-2077900334197224611,2021-02-25 09:04:24.266,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:column, 
5048735373206047127,2021-02-25 09:04:24.337,guest@lamisplus.org,0:0:0:0:0:0:0:1,getEncounterByFormCodeAndDateEncounter,arg1 java.lang.String:4ab293ff-6837-41e8-aa85-14f25ce59ef0, arg2$java.util.Optional$value java.lang.String:{dateStart}, arg3$java.util.Optional$value java.lang.String:{dateEnd}, 
-8139553478774863984,2021-02-25 09:04:27.456,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllAppointments,
-1301887090693422152,2021-02-25 09:04:34.305,guest@lamisplus.org,0:0:0:0:0:0:0:1,generatePieChart,arg1 java.lang.String:pie, 
7360106234945554613,2021-02-25 09:04:34.373,guest@lamisplus.org,0:0:0:0:0:0:0:1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:lims, 
-1898199397105186538,2021-02-25 09:04:34.429,guest@lamisplus.org,0:0:0:0:0:0:0:1,generateColumnChart,arg1 java.lang.String:column, arg2 java.lang.String:testOrders, 
5244822476154163186,2021-02-25 09:04:37.748,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllForms,
1276583491256666527,2021-02-25 09:04:56.955,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAll,
4880590863892826642,2021-02-25 09:04:57.054,guest@lamisplus.org,0:0:0:0:0:0:0:1,getOrganisationUnitByOrganisationUnitLevelId,arg1 java.lang.Long:1, 
2737020231463030010,2021-02-25 09:04:57.103,guest@lamisplus.org,0:0:0:0:0:0:0:1,getOrganisationUnitByOrganisationUnitLevelId,arg1 java.lang.Long:4, 
-673106179103436821,2021-02-25 09:04:57.144,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAllUsers,arg1$org.springframework.data.domain.PageRequest$sort$org.springframework.data.domain.Sort$orders$java.util.Arrays$ArrayList java.lang.String:<empty>, arg1$org.springframework.data.domain.PageRequest$page java.lang.Integer:0, arg1$org.springframework.data.domain.PageRequest$size java.lang.Integer:20, 
-6153506201118356108,2021-02-25 09:05:01.929,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAll,
-8435189113548486834,2021-02-25 09:05:02.016,guest@lamisplus.org,0:0:0:0:0:0:0:1,getAll,
-1653200316729964540,2021-02-25 09:05:11.334,guest@lamisplus.org,0:0:0:0:0:0:0:1,getById,arg1 java.lang.Long:22, 
